image_path,text,true_label,true_top2_labels,true_top3_labels,pred_label,correct,relaxed_top2_correct,relaxed_top3_correct
mmimdb/images/594613.jpg,"Leon Lai held six concerts in the Central Waterfront event space. Leon Lai 30th Anniversary Random Love Songs 4D in Live 2016 Concert performed in the main hall, with limited capacity for only accommodate 4,500 spectators. Stunning 4D visuals with creative technology stage effects, the venue is full of surprises. Taking advantage of Victoria Harbour's advantages and the concept of carnival activities, the carnival and concert combines to bring a different concert experience.",7,"[7, 7]","[7, 7, 7]",4,0,0,0
mmimdb/images/110920.jpg,"The film is the biography of Frank Baum, the children's book author and creator of the fantasy world Oz.",5,"[5, 5]","[5, 5, 5]",7,0,0,0
mmimdb/images/53151.jpg,"A destitute 14-year-old struggles to keep his life together despite harsh abuse at his mother's hands, harsher abuse at his father's, and a growing separation from his slightly older brother.",3,"[3, 3]","[3, 3, 3]",4,0,0,0
mmimdb/images/632725.jpg,A Third part of The Blue Elephant Saga.,6,"[6, 6]","[6, 6, 6]",5,0,0,0
mmimdb/images/11228.jpg,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,0,"[0, 0]","[0, 0, 0]",9,0,0,0
mmimdb/images/743885.jpg,"Approximately half a year after the strip debut that shook Japan, the original strip movie realized in collaboration with SOD and Asakusa Rockza is completely recorded. In addition to the bewitching stage at Rockza, a passionate strip image in the sun will be unveiled for the first time! There is no doubt that it will be the biggest shocking work in 2010! [* This work is an image video] [* Bonus footage, bonus images, etc. are not included]",4,"[4, 4]","[4, 4, 4]",8,0,0,0
mmimdb/images/3013.jpg,"A pampered heiress inherits her father's pharmaceutical empire when he dies in a suspicious accident, and soon finds herself surrounded by ruthless board members and grasping family members who will seemingly stop at nothing to profit.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/1507199.jpg,"When director Sue Thomson’s 89-year-old mum, Margaret, begins to need additional help with day-to-day life, they face a decision that most families will encounter: whether to consider a residential aged-care facility; and, if so, how to find a suitable one amid a sector with a reputation for neglect and mistreatment. Margaret’s story becomes a springboard for an investigation of the political history of aged care in Australia, marred by a 40-year bipartisan privatisation agenda. As we hear from advocates, journalists and senior citizens who have experienced the system, a group of schoolkids discuss the situation we’ve reached with aged care and where we need to go from here – and of what they, and we, can expect in the future.",4,"[4, 4]","[4, 4, 4]",7,0,0,0
mmimdb/images/9619.jpg,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",0,"[0, 0]","[0, 0, 0]",8,0,0,0
mmimdb/images/14000.jpg,"A detective must solve the case of a serial killer who enacts anamorphosis, a painting technique that manipulates the laws of perspective, only with human bodies.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/742737.jpg,"One winter, Yu Jun-sang and Lee Jun-hwa, the two members of a band “J and Joy 20” get on a flight to Japan with an impulse to film a music video. They set off to Japan, without any actors or themes prepared and armed only with an ambitious plan to make a song for spring. As Japanese musical actor Nakagawa Akinori and two Korean actors Kim So-jin and Jung Soon-won gather together, a joyful production of the music video unfolds on a snowfield with Mount Fuji in the background.",7,"[7, 7]","[7, 7, 7]",4,0,0,0
mmimdb/images/1209764.jpg,A documentary on the rise and fall and recent return of sexy movies in Philippine cinema. Featuring interviews from the sexy movie icons of the past and the rising sexy stars of the present.,4,"[4, 4]","[4, 4, 4]",8,0,0,0
mmimdb/images/197167.jpg,"A reporter and the producer of ""Horror Hotline"", a popular radio call-in show, investigate a caller's tale about a terrifying mutant infant that caused several deaths in the 1960s and seems to be making people disappear today.",6,"[6, 6]","[6, 6, 6]",4,0,0,0
mmimdb/images/976720.jpg,"After the collapse of Earth's ecosystem, Vesper, a 13-year-old girl struggling to survive with her paralyzed Father, meets a mysterious Woman with a secret that forces Vesper to use her wits, strength and bio-hacking abilities to fight for the possibility of a future.",9,"[9, 9]","[9, 9, 9]",0,0,0,0
mmimdb/images/109418.jpg,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",2,"[2, 2]","[2, 2, 2]",7,0,0,0
mmimdb/images/846195.jpg,"Tachibana Shouta is a freeter with no obvious goal or dreams in life. One day, he is dragged out by her older sister Kaoru to manage her University's woman volleyball club, which was on the verge of abolition. Among all these big girls is also Shouta's first love, Ayano Hasegawa. As all the girls in the volleyball team approach Shouta, Kaoru starts to realize her forbidden love for her younger brother. But, amidst all of this, Shouta aims to bring the volleyball club together and win the prefectural tournament.",2,"[2, 2]","[2, 2, 2]",8,0,0,0
mmimdb/images/962445.jpg,"Doctor Who returns to the Proms to celebrate the 50th anniversary of the popular BBC series. As well as showcasing Murray Gold’s music from the past eight years, the concert also journeys back to the early days of Doctor Who and the groundbreaking work of the BBC Radiophonic Workshop. Featuring special guests from the series, big screens and a host of monsters ready to invade the Royal Albert Hall, this is not the year to be exterminated!",7,"[7, 7]","[7, 7, 7]",4,0,0,0
mmimdb/images/487734.jpg,"Zheng Xiang reunites with the members of his high school band and reminisces about their lead singer and his past love, En Pei, whose pursuit of her dreams ended in tragedy. He regrets encouraging her to join the pageant, wondering if she would have died if he hadn't done so. Drunk after the memorial, he's suddenly transported back to the past, where he sets out to stop En Pei from making the same mistake.",8,"[8, 8]","[8, 8, 8]",3,0,0,0
mmimdb/images/1160312.jpg,"Love Live! Nijigasaki Gakuen School Idol Club's first Blu-ray release! It includes footage from the first singing event ""ODAIBA TOKIMEKI Stage"" held at Diver City Tokyo in November 2018, the first handover event ""Nationwide TOKIMEKI Relay"" held at 9 locations across Japan, and the first live event ""School Matching Festival"" held at Shinagawa Stellar Ball in March 2019. Festival"" held in March 2019 at Stellar Ball in Shinagawa, Tokyo. [Translate Description]",7,"[7, 7]","[7, 7, 7]",1,0,0,0
mmimdb/images/160413.jpg,"A young orphan is sent to live in a Danish village where he is cast out because his mother was a West Indian. With nowhere to turn, the ingenious survivor begins devising a new life outside of town.",5,"[5, 5]","[5, 5, 5]",7,0,0,0
mmimdb/images/37144.jpg,"Mary Giordano is a bright, intelligent student who goes to a catholic school. She also has an addiction to mystery novels and detective magazines, which inspire her to do her own detective work. When she starts snooping around on the case of a murderer of teenage girls, it gets her in hot water with her mentor Detective Jerry Gunn. But it also starts a team up with police cadet Tony Campbell. The two work together to find the murderer. But the closer Mary gets to solving the murder, the more danger she puts herself in of being the next victim.",3,"[3, 3]","[3, 3, 3]",6,0,0,0
mmimdb/images/883797.jpg,"A mother, daughter and two of their friends live in an old Western-style house in Suginami. As secrets are revealed, they face challenges together.",8,"[8, 8]","[8, 8, 8]",4,0,0,0
mmimdb/images/601313.jpg,"The story of four-time World Champion Panamanian boxer Roberto Durán. A one man wrecking-ball who took on the world, transcended his sport and helped inspire a nation to rise up against its CIA funded dictator to achieve independence. From his days shining shoes on the street, to packing out arenas across the world, this is the story of modern Panama and its most celebrated child.",4,"[4, 4]","[4, 4, 4]",6,0,0,0
mmimdb/images/312966.jpg,"On a warm summer day, a boy heard the sound of bells ringing, as if in celebration, in the mountain near his home. Several years later in that same mountain, the mushishi Ginko stumbles upon a young girl in a mountain with branches and leaves growing out of her body. He later realises that she is the lord of that mountain but finds it strange that a human like her was chosen as the lord. He meets her older brother who has continued to search for her ever since she disappeared while accompanying him on a stormy day. The story is about Ginko’s peculiar journey amidst the occult to unravel the mystery behind the enigmatic girl called Kaya and the mountain that has become her home.",1,"[1, 1]","[1, 1, 1]",7,0,0,0
mmimdb/images/566151.jpg,"Saike, Kazuki, and Takeo were abused by their respective parents and did not go to school. They stayed together at a youth detention center. To survive, these three young men commit robbery and burglary against criminal groups.",3,"[3, 3]","[3, 3, 3]",2,0,0,0
mmimdb/images/798544.jpg,"An urban legend says that lighting fireworks at an abandoned airfield will beckon the ""summer ghost,"" a spirit that can answer any question. Three teenagers, Tomoya, Aoi, and Ryo, each have their own reason to show up one day. When a ghost named Ayane appears, she reveals she is only visible to those ""who are about to touch their death."" Compelled by the ghost and her message, Tomoya begins regularly visiting the airfield to uncover the true purpose of her visits.",1,"[1, 1]","[1, 1, 1]",5,0,0,0
mmimdb/images/371507.jpg,"The innocent summer affair began as a love story between two young people. Lera and Artem could not break it off, as well as they didn`t have enough of faith, patience and desire to overcome all the obstacles on their life path. The Locust Generation wants to have all at once. The Locust generation will sweep everything on its way. The affair began as a naive young love and passion will turn into a series of bloody assassinations.",3,"[3, 3]","[3, 3, 3]",5,0,0,0
mmimdb/images/1148558.jpg,"Once an Olympic medalist in archery but now the top target for restructuring, Jin-bong heads to the Amazon to seize one last chance offered by his company. After barely surviving a life-threatening ordeal, Jin-bong arrives in the Amazon, where he meets three warriors with god-given archery skills: Sika, Eba, and Walbu! Believing he has found a way to save himself, Jin-bong teams up with Bbang-sik, a Korean-Bolédorian interpreter, and brings the three archery masters to Korea… Now, Jin-bong’s comeback depends entirely on the Amazon trio!",2,"[2, 2]","[2, 2, 2]",0,0,0,0
mmimdb/images/50693.jpg,"From the director of “72 Tenants Of Prosperity” comes a period comedy movie about an emperor (Richie Ren) who disguises himself as a commoner and later falls in love with Phoenix (Barbie Hsu), the lady boss of an inn.",2,"[2, 2]","[2, 2, 2]",7,0,0,0
mmimdb/images/357681.jpg,"The inside story of six fighters – six of the fastest motorcycle racers of all time – and of the fates that awaited them at the peak of the sport. It's the story of what is at stake for all of them: all that can be won, and all that can be lost, when you go chasing glory at over two hundred miles an hour – on a motorcycle.  But this documentary is also an opportunity to understand the passionate relationship that links the pilots, the technical teams and the legions of fans to the spirit of GP Moto.",4,"[4, 4]","[4, 4, 4]",0,0,0,0
mmimdb/images/569947.jpg,"In the waning years of the Ming Dynasty, the Bruneian Empire offers a rare creature to the nation as a gift. Ocean, a member of the Imperial Secret Police, has been tasked to tame the beast. Though the furry beast appears ferocious on the outside, Ocean discovers that it is kind by nature. Not wanting to turn the beast into a killing machine on the battlefield, Ocean secretly releases the beast into the wild and elopes with Frigid, the daughter of a man executed on false charges.",0,"[0, 0]","[0, 0, 0]",4,0,0,0
mmimdb/images/1007125.jpg,"We rejoice in the best moments, hear from the cast, creatives and celebrity fans, and explore what made it a TV staple.",4,"[4, 4]","[4, 4, 4]",2,0,0,0
mmimdb/images/441465.jpg,"A little girl and her inventor father celebrate the success of their greatest dream, on a day she will never forget.",9,"[9, 9]","[9, 9, 9]",8,0,0,0
mmimdb/images/72091.jpg,"In 2020, after the colonization of the moon, the spaceships Vega, Sirius and Capella are launched from Lunar Station 7. They are to explore Venus under the command of Professor Hartman, but an asteroid collides and explodes Capella. The leader ship Vega stays orbiting and sends the astronauts Kern and Sherman with the robot John to the surface of Venus, but they have problems with communication with Dr. Marsha Evans in Vega. The Sirius lands in Venus and Commander Brendan Lockhart, Andre Ferneau and Hans Walter explore the planet and are attacked by prehistoric animals. They use a vehicle to seek Kern and Sherman while collecting samples from the planet. Meanwhile John helps the two cosmonauts to survive in the hostile land.  Re-edited version of Soviet sci-fi  Planet of Storms (1962) by Pavel Klushantsev, dubbed into English with additional scenes.",9,"[9, 9]","[9, 9, 9]",4,0,0,0
mmimdb/images/95164.jpg,"Three stories are told, respectively set in Tokyo, Taipei, and Shanghai. The first two stories are about a Japanese person and a Taiwanese person. The last one is set in Shanghai with a story about a Japanese man and a Chinese woman. Some of the characters can speak Japanese and some of them Mandarin. Each story encompasses an experience of a foreigner, either from Japan ,Taiwan or China, with a native of the opposite country.",8,"[8, 8]","[8, 8, 8]",4,0,0,0
mmimdb/images/31646.jpg,"A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort.",6,"[6, 6]","[6, 6, 6]",4,0,0,0
mmimdb/images/1523235.jpg,"A legendary Manhattan power broker, fed up with the hungry factions that surround him, tries to navigate the introduction of a new theoretical system that threatens to leave humanity behind.",3,"[3, 3]","[3, 3, 3]",4,0,0,0
mmimdb/images/693158.jpg,A young NASA JPL scientist is abducted by extraterrestrials but when no one believes his story he becomes obsessed with finding proof which leads him on a journey of discovery.,9,"[9, 9]","[9, 9, 9]",5,0,0,0
mmimdb/images/74100.jpg,The kingpin of the Manix Private Detective Agency and his fellow detective solve cases together.,2,"[2, 2]","[2, 2, 2]",4,0,0,0
mmimdb/images/121879.jpg,"When the beloved cellist of a world-renowned string quartet is diagnosed with a life threatening illness, the group's future suddenly hangs in the balance as suppressed emotions, competing egos and uncontrollable passions threaten to derail years of friendship and collaboration. As they are about to play their 25th anniversary concert — quite possibly their last — only their intimate bond and the power of music can preserve their legacy.",7,"[7, 7]","[7, 7, 7]",4,0,0,0
mmimdb/images/1124006.jpg,"Yuri Orlov, the world's most famous arms dealer, discovers that he has a son, Anton who is trying to outdo his father by raising an army of mercenaries to fight in America's Middle Eastern conflicts, triggering a father-son rivalry.",3,"[3, 3]","[3, 3, 3]",4,0,0,0
mmimdb/images/397193.jpg,"Genka Sakhnenko, a seventeen-year-old boy, has been passionate about pigeon breeding since childhood. But he begins to make a living, falls in love with the girl Tanya and realizes that it is time to leave his childhood hobbies.",8,"[8, 8]","[8, 8, 8]",7,0,0,0
mmimdb/images/588555.jpg,"Rosa's life, a highly valued professional, is turned upside down when her grandfather Marcelino dies.",1,"[1, 1]","[1, 1, 1]",5,0,0,0
mmimdb/images/455839.jpg,A group of students become trapped inside a mysterious cave where they discover time passes differently underground than on the surface.,9,"[9, 9]","[9, 9, 9]",4,0,0,0
mmimdb/images/297802.jpg,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",0,"[0, 0]","[0, 0, 0]",5,0,0,0
mmimdb/images/72968.jpg,"Based on a Russian folk tale, Vasilisa Prekrasnaya (Vasilisa the Beautiful) is about a father whose three sons go out to finds themselves brides. Two of the boys come home with perfectly normal girls, but the youngest brother, Ivanushka, brings home a frog from the marshes. His father finds this most curious, but what he does not know was that the frog was actually a beautiful girl named Vasilisa who was cursed by a magical serpent whom she refused to marry. Now Ivanushka must overcome tremendous obstacles to restore Vasilisa to her true form and free her from the serpent's spell.",5,"[5, 5]","[5, 5, 5]",6,0,0,0
